## Site Characteristics
Country = "China"; Station = "Wangjiaba_CMFD"; Description = "CMFD"
Source = "CMFD_3hr"; Contact = "hydrocraft"
Longitude = 115.6; Latitude = 32.43; Elevation = 28
AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
1981-02-07,14256.0,-0.7,12.9,0.599,2.9,0.00,0
1981-02-08,14277.6,3.6,14.3,0.488,5.1,0.00,0
1981-02-09,13780.8,1.1,9.5,0.416,2.4,0.00,0
1981-02-10,15249.6,0.9,13.5,0.410,4.3,0.00,0
1981-02-11,9698.4,1.8,13.2,0.614,2.9,0.36,0
1981-02-12,3758.4,6.8,11.5,1.026,2.3,10.08,0
1981-02-13,12787.2,7.2,15.7,1.071,2.8,0.00,0
1981-02-14,11772.0,6.6,14.5,1.163,4.0,2.26,0
1981-02-15,3769.2,0.8,9.8,0.957,6.6,29.98,0
1981-02-16,3628.8,-0.4,0.7,0.586,4.7,2.51,0
1981-02-17,6620.4,0.9,4.6,0.588,2.9,0.60,0
1981-02-18,7106.4,2.8,6.6,0.725,3.5,5.73,0
1981-02-19,3888.0,3.4,4.3,0.758,3.7,0.53,0
1981-02-20,11080.8,2.0,7.2,0.679,3.5,0.13,0
1981-02-21,12916.8,2.0,9.1,0.825,3.2,0.01,0
1981-02-22,9892.8,5.4,11.4,0.995,2.8,2.25,0
1981-02-23,4050.0,1.1,6.1,0.728,4.7,1.54,0
1981-02-24,7992.0,1.1,3.6,0.476,2.7,0.00,0
1981-02-25,14860.8,-1.1,3.5,0.410,3.2,0.00,0
1981-02-26,11847.6,-2.2,2.4,0.378,4.7,0.00,0
1981-02-27,10821.6,-2.6,1.9,0.399,5.2,0.00,0
1981-02-28,10227.6,-1.6,6.4,0.528,2.3,0.00,0
1981-03-01,4514.4,0.0,3.1,0.698,3.1,2.31,0
1981-03-02,4557.6,2.8,4.9,0.735,2.7,0.12,0
1981-03-03,7182.0,3.3,8.5,0.744,2.7,0.01,0
1981-03-04,18468.0,5.2,15.4,0.653,3.2,0.00,0
1981-03-05,16102.8,5.7,16.1,0.785,3.6,0.11,0
1981-03-06,19774.8,5.1,14.5,0.514,4.6,0.00,0
1981-03-07,19234.8,7.2,19.0,0.711,6.3,0.00,0
1981-03-08,17236.8,2.8,10.3,0.590,3.5,0.01,0
1981-03-09,18176.4,4.3,13.2,0.602,3.3,0.00,0
1981-03-10,12106.8,5.7,14.0,0.677,5.9,0.01,0
1981-03-11,9309.6,6.1,13.8,0.969,1.9,2.95,0
1981-03-12,5259.6,9.0,13.5,1.193,0.6,1.12,0
1981-03-13,17182.8,9.7,18.9,1.332,2.6,0.02,0
1981-03-14,19267.2,6.2,18.1,0.658,4.2,0.00,0
1981-03-15,19980.0,8.0,18.0,0.625,4.3,0.00,0
1981-03-16,20725.2,8.5,18.9,0.870,3.2,0.00,0
1981-03-17,18349.2,11.8,20.5,0.973,3.8,0.00,0
1981-03-18,14547.6,10.6,15.5,1.137,3.2,0.01,0
1981-03-19,14256.0,11.9,16.8,1.355,5.2,0.00,0
1981-03-20,19429.2,9.5,18.9,1.145,4.3,0.00,0
1981-03-21,20952.0,11.6,21.6,0.977,3.4,0.01,0
1981-03-22,18716.4,14.0,22.8,1.413,4.1,0.07,0
1981-03-23,5324.4,8.3,16.6,1.405,5.9,2.12,0
1981-03-24,10411.2,8.6,13.6,1.120,5.2,0.00,0
1981-03-25,19180.8,6.2,17.3,0.697,4.7,0.00,0
1981-03-26,21967.2,8.0,18.2,0.731,4.0,0.00,0
1981-03-27,5659.2,11.0,12.2,1.256,2.4,8.35,0
1981-03-28,6274.8,11.1,14.4,1.361,2.6,4.96,0
1981-03-29,5605.2,8.1,11.6,1.109,5.0,1.77,0
1981-03-30,5594.4,7.9,9.6,1.106,2.6,0.00,0
1981-03-31,5216.4,9.9,13.0,1.321,3.0,5.19,0
1981-04-01,4428.0,9.9,11.5,1.221,4.4,9.67,0
1981-04-02,11286.0,8.0,10.9,0.967,3.7,3.65,0
1981-04-03,5680.8,6.4,9.1,0.994,2.2,4.33,0
1981-04-04,12528.0,5.6,12.4,1.006,1.4,0.00,0
1981-04-05,18122.4,8.0,16.7,1.202,2.4,0.00,0
1981-04-06,20271.6,10.6,19.0,1.247,4.7,0.00,0
1981-04-07,6469.2,10.4,15.7,1.142,5.9,2.64,0
1981-04-08,5853.6,10.8,13.1,1.295,2.7,0.23,0
1981-04-09,15714.0,10.9,18.3,1.359,3.3,0.06,0
1981-04-10,16880.4,12.0,20.6,1.491,2.6,0.08,0
1981-04-11,17355.6,13.3,21.5,1.637,1.7,0.08,0
1981-04-12,12376.8,12.6,20.4,1.566,2.9,0.02,0
1981-04-13,22453.2,12.6,18.6,1.216,6.8,0.00,0
1981-04-14,15217.2,13.7,20.5,1.640,2.3,2.41,0
1981-04-15,19105.2,14.0,22.2,1.679,2.2,4.29,0
1981-04-16,20487.6,15.2,23.8,1.843,2.7,2.04,0
1981-04-17,6307.2,11.9,13.3,1.348,6.5,37.59,0
1981-04-18,14202.0,12.0,17.6,1.376,3.0,6.96,0
1981-04-19,18878.4,12.1,19.0,1.262,2.7,0.00,0
1981-04-20,14223.6,11.5,20.0,1.209,1.2,0.00,0
1981-04-21,24375.6,14.5,22.2,1.432,2.5,0.68,0
1981-04-22,24904.8,16.6,26.2,1.632,3.2,0.42,0
1981-04-23,25077.6,16.0,26.7,1.763,3.7,0.18,0
1981-04-24,8013.6,10.5,16.9,1.032,3.0,0.04,0
1981-04-25,24872.4,13.8,21.7,1.084,2.3,0.00,0
1981-04-26,25714.8,13.6,23.8,1.335,3.3,0.00,0
1981-04-27,25574.4,15.8,26.2,1.650,2.4,0.00,0
1981-04-28,24051.6,15.4,26.4,1.829,2.9,0.02,0
1981-04-29,25920.0,14.1,24.4,1.231,2.0,0.00,0
1981-04-30,24807.6,17.9,26.9,1.642,2.6,1.03,0
1981-05-01,20131.2,19.1,29.9,2.205,4.2,0.79,0
1981-05-02,6814.8,9.4,21.0,0.841,4.3,0.01,0
1981-05-03,25412.4,12.4,21.8,0.793,4.4,0.00,0
1981-05-04,25833.6,12.4,25.7,1.005,4.7,0.00,0
1981-05-05,26589.6,17.3,25.6,1.152,6.0,0.00,0
1981-05-06,26222.4,20.2,29.4,1.375,5.7,0.00,0
1981-05-07,26535.6,20.3,33.2,1.767,4.9,0.00,0
1981-05-08,26524.8,20.7,34.5,2.043,4.7,0.00,0
1981-05-09,25174.8,16.7,33.0,2.106,2.8,0.33,0
1981-05-10,24613.2,17.6,28.3,1.528,5.2,0.48,0
1981-05-11,10648.8,13.8,25.2,0.816,2.4,0.03,0
1981-05-12,26254.8,13.6,24.7,0.904,3.6,0.00,0
1981-05-13,22820.4,15.9,26.7,1.194,3.4,2.30,0
1981-05-14,6868.8,13.5,19.6,1.631,1.4,0.19,0
1981-05-15,27010.8,11.9,28.6,1.112,4.0,0.00,0
1981-05-16,26481.6,13.7,28.4,1.066,3.8,0.00,0
1981-05-17,25974.0,15.0,31.7,1.070,5.7,0.00,0
1981-05-18,24775.2,15.2,23.4,1.492,2.4,0.00,0
1981-05-19,24062.4,17.6,24.4,1.370,2.7,0.00,0
1981-05-20,25650.0,13.6,25.4,1.228,3.3,0.00,0
1981-05-21,27421.2,15.7,27.2,1.237,3.2,0.00,0
1981-05-22,19591.2,17.7,25.8,1.456,2.1,0.23,0
1981-05-23,27129.6,15.5,28.2,1.367,2.5,0.04,0
1981-05-24,27216.0,19.4,30.7,1.339,3.0,0.00,0
1981-05-25,23965.2,21.7,31.7,1.752,3.1,0.05,0
1981-05-26,9342.0,21.5,27.3,2.401,2.6,8.66,0
1981-05-27,23587.2,19.2,32.8,1.937,3.6,0.00,0
1981-05-28,27712.8,21.7,30.6,1.101,3.4,0.00,0
1981-05-29,7214.4,13.5,22.8,1.594,2.8,1.91,0
1981-05-30,27464.4,17.6,26.6,1.695,2.4,0.00,0
1981-05-31,22690.8,19.0,26.0,1.686,3.2,0.00,0
1981-06-01,27291.6,16.4,26.7,1.249,4.1,0.00,0
1981-06-02,24375.6,15.0,24.5,1.176,4.6,0.00,0
1981-06-03,24656.4,16.9,27.0,1.349,1.3,0.00,0
1981-06-04,28177.2,17.3,28.9,1.464,3.1,0.00,0
1981-06-05,28458.0,19.1,30.1,1.275,4.1,0.00,0
1981-06-06,28036.8,22.4,32.5,1.613,2.4,0.00,0
1981-06-07,21103.2,24.7,31.6,1.975,3.2,0.20,0
1981-06-08,11469.6,23.7,31.6,2.500,2.4,1.99,0
1981-06-09,6944.4,21.0,23.5,2.574,3.2,17.05,0
1981-06-10,8499.6,19.1,23.0,2.215,4.1,0.49,0
1981-06-11,7786.8,18.0,21.5,2.152,1.9,0.91,0
1981-06-12,21794.4,19.4,27.4,2.105,1.8,0.01,0
1981-06-13,27367.2,20.7,28.1,2.012,3.1,0.00,0
1981-06-14,27475.2,20.8,30.5,2.000,4.1,0.00,0
1981-06-15,28058.4,22.9,32.2,2.361,4.1,0.00,0
1981-06-16,28112.4,24.1,35.3,2.339,3.1,0.00,0
1981-06-17,26611.2,24.9,35.1,2.454,2.0,0.00,0
1981-06-18,27118.8,26.9,36.5,2.750,2.0,0.00,0
1981-06-19,26308.8,27.5,36.0,3.131,2.2,0.09,0
1981-06-20,26708.4,28.9,37.7,3.309,2.3,6.45,0
1981-06-21,17258.4,24.1,30.1,2.846,3.5,2.36,0
1981-06-22,17442.0,25.4,33.5,2.291,2.9,0.09,0
1981-06-23,7635.6,21.6,28.2,2.374,3.2,0.53,0
1981-06-24,10486.8,21.6,26.0,2.529,2.5,8.89,0
1981-06-25,7149.6,20.6,22.8,2.552,2.0,30.67,0
1981-06-26,19936.8,24.8,31.6,3.111,4.5,19.76,0
1981-06-27,10389.6,21.9,27.8,2.887,3.6,1.03,0
1981-06-28,24634.8,22.3,28.2,2.637,2.1,0.00,0
1981-06-29,25941.6,23.2,29.3,2.670,3.3,0.01,0
1981-06-30,20282.4,24.1,30.1,2.887,2.6,0.11,0
1981-07-01,18802.8,24.4,31.0,2.856,1.3,1.81,0
1981-07-02,21492.0,26.4,30.5,3.097,2.9,7.74,0
1981-07-03,23868.0,28.1,34.3,2.947,4.1,0.00,0
1981-07-04,19818.0,26.9,33.0,2.890,5.3,0.00,0
1981-07-05,25466.4,26.6,34.5,3.003,5.5,0.00,0
1981-07-06,24397.2,27.6,35.1,3.361,2.5,0.00,0
1981-07-07,24786.0,28.6,36.5,3.168,3.0,0.00,0
1981-07-08,25336.8,28.2,35.4,2.916,5.4,0.13,0
1981-07-09,18252.0,25.1,33.4,3.147,2.8,16.33,0
1981-07-10,4903.2,23.9,26.0,3.075,2.9,17.44,0
1981-07-11,14137.2,24.0,27.6,2.974,2.8,3.21,0
1981-07-12,20746.8,24.7,29.4,3.016,4.1,0.72,0
1981-07-13,20098.8,26.2,32.8,3.530,2.6,1.75,0
1981-07-14,24170.4,27.0,34.7,3.333,2.2,0.75,0
1981-07-15,23079.6,26.5,33.6,3.183,2.7,0.60,0
1981-07-16,13348.8,25.7,30.3,3.243,1.9,13.97,0
1981-07-17,23025.6,27.2,34.8,3.380,2.4,0.05,0
1981-07-18,25866.0,27.6,34.7,3.525,3.3,0.34,0
1981-07-19,25369.2,24.6,34.0,3.246,3.8,0.00,0
1981-07-20,25758.0,27.0,31.8,3.115,4.2,0.01,0
1981-07-21,23371.2,26.2,31.7,3.229,4.2,0.11,0
1981-07-22,25034.4,26.5,31.9,3.247,4.2,0.09,0
1981-07-23,24829.2,26.0,32.1,3.153,3.7,0.95,0
1981-07-24,7095.6,24.5,26.3,3.182,3.1,12.90,0
1981-07-25,11242.8,25.3,28.7,3.249,2.5,2.39,0
1981-07-26,10778.4,25.6,29.1,3.277,3.5,0.60,0
1981-07-27,16394.4,26.8,31.8,3.514,1.8,3.04,0
1981-07-28,23446.8,27.2,34.3,3.557,1.1,1.58,0
1981-07-29,19915.2,27.0,35.4,3.489,1.2,2.42,0
1981-07-30,22021.2,26.7,34.2,3.425,1.0,0.79,0
1981-07-31,23986.8,26.2,31.7,3.329,2.9,0.18,0
1981-08-01,24494.4,26.3,32.6,3.304,3.2,0.09,0
1981-08-02,24278.4,26.9,33.8,3.376,2.8,0.05,0
1981-08-03,25045.2,27.5,35.6,3.399,1.1,0.04,0
1981-08-04,20098.8,22.5,34.3,3.201,3.3,5.04,0
1981-08-05,11264.4,22.9,26.8,2.696,2.6,0.01,0
1981-08-06,23565.6,25.2,32.6,3.357,2.7,3.76,0
1981-08-07,20790.0,27.1,35.1,3.435,2.4,4.82,0
1981-08-08,10443.6,26.1,33.3,3.397,2.3,2.99,0
1981-08-09,18403.2,25.6,32.7,3.264,2.4,4.96,0
1981-08-10,5918.4,22.7,25.6,2.811,2.0,16.89,0
1981-08-11,6555.6,21.8,25.6,2.688,1.2,5.98,0
1981-08-12,23986.8,23.9,29.2,2.920,2.0,0.63,0
1981-08-13,11631.6,22.9,29.3,2.891,3.6,0.20,0
1981-08-14,16480.8,24.4,28.3,3.066,3.8,0.33,0
1981-08-15,20898.0,25.5,32.3,3.281,3.5,0.00,0
1981-08-16,22906.8,27.1,35.3,3.326,2.6,0.71,0
1981-08-17,22734.0,26.7,33.4,3.507,2.1,0.31,0
1981-08-18,22453.2,26.4,33.1,3.283,2.5,0.79,0
1981-08-19,22431.6,27.2,34.3,3.526,2.9,6.64,0
1981-08-20,7916.4,24.5,28.5,3.133,2.3,2.61,0
1981-08-21,12020.4,24.2,29.5,2.806,2.8,8.61,0
1981-08-22,4665.6,22.2,24.5,2.806,3.7,32.67,0
1981-08-23,5745.6,24.1,27.8,3.210,3.6,9.75,0
1981-08-24,5540.4,22.0,24.1,2.696,3.2,5.18,0
1981-08-25,6501.6,22.4,25.3,2.846,1.6,2.19,0
1981-08-26,20584.8,19.2,29.5,2.480,2.0,0.00,0
1981-08-27,23641.2,21.9,29.5,2.341,2.2,0.00,0
1981-08-28,23122.8,23.1,30.1,2.671,2.9,0.00,0
1981-08-29,20433.6,23.8,30.8,2.544,2.1,0.00,0
1981-08-30,20055.6,24.1,30.2,2.656,2.8,0.05,0
1981-08-31,16902.0,24.1,30.1,2.911,3.5,0.05,0
1981-09-01,9082.8,21.5,27.1,2.668,3.9,0.27,0
1981-09-02,11610.0,18.8,26.1,2.325,3.2,0.03,0
1981-09-03,22734.0,20.2,28.7,1.996,2.4,0.00,0
1981-09-04,17344.8,21.0,28.4,1.926,2.4,0.02,0
1981-09-05,20973.6,22.0,29.6,1.826,3.2,0.00,0
1981-09-06,20606.4,21.6,28.5,1.796,3.7,0.00,0
1981-09-07,15789.6,19.8,28.5,2.071,3.5,0.03,0
1981-09-08,9612.0,19.0,26.2,2.032,2.7,0.10,0
1981-09-09,5356.8,17.9,22.3,1.991,1.7,6.12,0
1981-09-10,11718.0,18.1,23.8,1.875,1.9,0.73,0
1981-09-11,5130.0,17.1,19.5,1.946,2.8,5.92,0
1981-09-12,6890.4,18.1,21.2,1.975,1.3,0.04,0
1981-09-13,8218.8,17.3,21.9,1.869,1.6,0.02,0
1981-09-14,12992.4,16.6,24.2,1.789,1.3,0.11,0
1981-09-15,21157.2,16.9,26.6,1.613,2.7,0.00,0
1981-09-16,18900.0,16.8,25.9,1.614,3.3,0.00,0
1981-09-17,15552.0,17.6,26.9,1.897,1.6,0.00,0
1981-09-18,20692.8,18.6,29.6,1.919,1.3,0.00,0
1981-09-19,20217.6,19.9,30.5,1.969,2.7,0.00,0
1981-09-20,19677.6,19.0,30.3,1.948,3.5,0.00,0
1981-09-21,19904.4,19.8,28.3,2.002,4.3,0.00,0
1981-09-22,5918.4,20.9,25.9,2.413,3.7,2.89,0
1981-09-23,4320.0,19.6,21.4,2.337,4.4,12.53,0
1981-09-24,13662.0,19.1,26.1,2.198,2.4,0.06,0
1981-09-25,18738.0,19.1,26.7,2.125,2.8,0.00,0
1981-09-26,19191.6,18.9,28.6,1.934,3.3,0.00,0
1981-09-27,18057.6,16.9,29.1,1.838,3.1,0.01,0
1981-09-28,4903.2,10.9,19.2,1.299,4.6,0.04,0
1981-09-29,5270.4,10.8,13.7,1.370,2.9,2.85,0
1981-09-30,3304.8,13.5,14.7,1.544,2.1,18.24,0
1981-10-01,2959.2,14.5,16.9,1.763,2.1,8.42,0
1981-10-02,4752.0,14.5,18.9,1.766,2.4,12.92,0
1981-10-03,4093.2,13.7,15.1,1.599,3.8,24.18,0
1981-10-04,4536.0,15.1,17.3,1.698,2.5,3.89,0
1981-10-05,3834.0,14.0,15.8,1.548,1.8,29.03,0
1981-10-06,3801.6,13.5,15.6,1.638,2.4,30.10,0
1981-10-07,3207.6,13.9,16.0,1.652,3.0,22.93,0
1981-10-08,4719.6,7.1,15.6,0.770,4.9,0.04,0
1981-10-09,18619.2,7.6,16.2,0.763,2.9,0.00,0
1981-10-10,17874.0,10.6,19.1,1.040,2.7,0.00,0
1981-10-11,9482.4,11.0,17.8,1.224,1.5,0.00,0
1981-10-12,14482.8,12.4,21.0,1.355,1.7,0.00,0
1981-10-13,16254.0,14.1,21.8,1.439,2.7,0.00,0
1981-10-14,8067.6,13.2,17.7,1.271,3.2,0.01,0
1981-10-15,9936.0,13.5,19.2,1.384,2.1,3.70,0
1981-10-16,6134.4,14.2,18.0,1.672,2.0,8.72,0
1981-10-17,3801.6,15.8,17.7,1.836,1.5,0.20,0
1981-10-18,5767.2,13.9,18.8,1.562,3.5,4.13,0
1981-10-19,4006.8,13.9,16.1,1.515,3.5,6.39,0
1981-10-20,6469.2,14.8,19.1,1.624,2.8,1.62,0
1981-10-21,2592.0,10.9,13.2,1.300,5.4,8.90,0
1981-10-22,8564.4,4.4,10.7,0.637,4.5,0.00,0
1981-10-23,16718.4,5.2,12.4,0.605,4.2,0.00,0
1981-10-24,16156.8,6.8,15.9,0.710,3.8,0.00,0
1981-10-25,15994.8,5.9,18.6,0.759,1.7,0.00,0
1981-10-26,15562.8,8.7,18.7,0.948,3.0,0.00,0
1981-10-27,8175.6,9.8,20.1,1.159,2.8,1.75,0
1981-10-28,14331.6,10.4,18.1,1.082,4.2,0.00,0
1981-10-29,14785.2,9.0,21.1,1.130,2.8,0.00,0
1981-10-30,13500.0,10.3,21.5,1.239,2.2,0.02,0
1981-10-31,12031.2,10.7,17.9,1.155,5.5,1.77,0
1981-11-01,2775.6,8.8,10.8,1.151,4.3,11.23,0
1981-11-02,13694.4,9.8,16.7,1.119,3.4,0.00,0
1981-11-03,8294.4,11.6,17.0,1.176,2.2,0.02,0
1981-11-04,3510.0,7.8,11.4,1.047,6.3,7.31,0
1981-11-05,1598.4,7.1,8.9,1.020,4.8,20.61,0
1981-11-06,3466.8,5.9,7.7,0.892,2.6,2.30,0
1981-11-07,5421.6,2.9,7.9,0.731,2.2,0.01,0
1981-11-08,11026.8,3.2,9.8,0.614,2.8,0.00,0
1981-11-09,13910.4,4.0,11.7,0.647,3.1,0.00,0
1981-11-10,13878.0,3.7,14.4,0.744,2.9,0.00,0
1981-11-11,10389.6,5.2,14.2,0.857,1.4,0.00,0
1981-11-12,8121.6,7.0,15.5,0.963,1.1,0.00,0
1981-11-13,13068.0,7.6,17.4,0.969,2.1,0.00,0
1981-11-14,9050.4,8.7,17.0,1.157,2.5,0.00,0
1981-11-15,12085.2,10.0,17.5,0.847,3.4,0.00,0
1981-11-16,12333.6,1.4,17.4,0.713,5.0,0.00,0
1981-11-17,12711.6,1.1,7.2,0.597,3.7,0.00,0
1981-11-18,12344.4,3.0,12.9,0.833,2.7,0.02,0
1981-11-19,4708.8,8.7,16.4,1.021,1.3,0.00,0
1981-11-20,9752.4,8.5,15.7,0.898,3.1,0.00,0
1981-11-21,3402.0,7.3,10.7,0.952,6.4,7.50,0
1981-11-22,2689.2,6.3,8.0,0.987,3.4,5.60,0
1981-11-23,2797.2,6.4,8.5,0.972,2.7,2.28,0
1981-11-24,3034.8,6.6,7.2,0.878,4.3,1.42,0
1981-11-25,2754.0,7.5,8.6,1.026,3.1,0.01,0
1981-11-26,2948.4,2.4,6.7,0.735,4.4,0.21,0
1981-11-27,11221.2,0.4,7.3,0.588,2.2,0.00,0
1981-11-28,11512.8,1.2,7.5,0.635,2.2,0.00,0
1981-11-29,4125.6,2.6,7.2,0.735,2.0,0.00,0
1981-11-30,6156.0,-2.1,7.9,0.606,3.5,0.00,0
1981-12-01,11901.6,-5.6,3.4,0.316,3.0,0.00,0
1981-12-02,12139.2,-5.2,-0.3,0.305,2.2,0.00,0
1981-12-03,11016.0,-2.0,5.5,0.429,2.3,0.00,0
1981-12-04,8100.0,-0.9,7.9,0.582,1.5,0.00,0
1981-12-05,10908.0,-0.9,7.0,0.473,1.9,0.00,0
1981-12-06,11296.8,-0.4,10.3,0.506,4.0,0.00,0
1981-12-07,11264.4,0.2,9.7,0.527,2.0,0.00,0
1981-12-08,10508.4,-0.0,11.1,0.598,2.6,0.00,0
1981-12-09,11329.2,-0.1,11.0,0.568,1.4,0.00,0
1981-12-10,10983.6,-0.3,12.1,0.566,1.7,0.00,0
1981-12-11,10951.2,2.2,12.9,0.611,2.3,0.00,0
1981-12-12,3326.4,2.9,8.6,0.551,2.5,0.00,0
1981-12-13,3369.6,-2.1,7.0,0.471,2.3,0.00,0
1981-12-14,11167.2,-1.4,7.8,0.423,1.2,0.00,0
1981-12-15,6296.4,0.2,7.5,0.466,2.1,0.00,0
1981-12-16,10681.2,0.3,9.1,0.492,2.5,0.00,0
1981-12-17,3769.2,-0.2,5.5,0.685,4.3,6.47,0
1981-12-18,9471.6,-2.8,2.8,0.403,3.1,0.27,0
1981-12-19,11188.8,-1.9,3.6,0.351,4.7,0.00,0
1981-12-20,11188.8,-0.1,8.8,0.516,4.6,0.00,0
1981-12-21,11016.0,0.5,11.1,0.584,2.5,0.00,0
1981-12-22,10929.6,0.7,11.3,0.514,3.2,0.00,0
1981-12-23,11102.4,0.3,12.2,0.529,1.6,0.00,0
1981-12-24,10573.2,0.3,12.7,0.650,2.9,0.00,0
1981-12-25,10368.0,1.1,13.5,0.664,2.4,0.00,0
1981-12-26,10767.6,2.2,15.1,0.639,3.4,0.00,0
1981-12-27,10076.4,3.7,17.1,0.883,2.4,0.00,0
1981-12-28,3877.2,-0.5,4.5,0.586,5.2,0.00,0
1981-12-29,3002.4,-1.6,3.3,0.432,3.1,1.48,0
1981-12-30,3585.6,-1.9,0.2,0.512,1.7,1.78,0
1981-12-31,10605.6,-2.4,6.1,0.549,2.6,0.00,0
1982-01-01,7840.8,-1.7,6.4,0.627,2.7,0.00,0
1982-01-02,8478.0,-0.2,7.4,0.686,2.8,0.22,0
1982-01-03,4741.2,-0.3,6.1,0.666,2.9,0.11,0
1982-01-04,10702.8,-0.5,7.9,0.485,1.8,0.00,0
1982-01-05,11286.0,-0.3,9.2,0.546,2.9,0.00,0
1982-01-06,5734.8,-2.5,8.0,0.537,2.6,0.00,0
1982-01-07,5918.4,-1.3,1.6,0.536,2.4,0.00,0
1982-01-08,11167.2,2.7,14.3,0.655,5.7,0.00,0
1982-01-09,11091.6,1.9,16.6,0.747,2.6,0.00,0
1982-01-10,11361.6,2.3,17.7,0.761,2.0,0.00,0
1982-01-11,9406.8,-0.3,16.3,0.695,3.7,0.01,0
1982-01-12,7387.2,-1.4,4.6,0.488,3.7,0.07,0
1982-01-13,4579.2,-1.3,6.0,0.558,2.6,0.01,0
1982-01-14,8100.0,-0.7,8.3,0.659,2.2,0.00,0
1982-01-15,10638.0,-5.3,5.3,0.291,3.5,0.00,0
1982-01-16,12625.2,-6.1,1.6,0.208,2.2,0.00,0
1982-01-17,12204.0,-4.1,7.9,0.277,4.0,0.00,0
1982-01-18,12560.4,-5.1,0.9,0.191,2.1,0.00,0
1982-01-19,9417.6,-4.6,4.8,0.305,3.6,0.00,0
1982-01-20,12398.4,-5.1,6.6,0.340,1.3,0.00,0
1982-01-21,3272.4,0.2,5.4,0.575,0.9,0.72,0
1982-01-22,11091.6,0.2,10.1,0.649,2.6,0.49,0
1982-01-23,2743.2,2.9,3.6,0.724,3.4,8.48,0
1982-01-24,2667.6,2.7,4.2,0.728,4.1,2.38,0
1982-01-25,3132.0,0.6,3.4,0.618,1.0,1.09,0
1982-01-26,10584.0,0.2,7.1,0.664,1.1,0.00,0
1982-01-27,8240.4,-0.5,6.0,0.578,3.0,0.01,0
1982-01-28,4860.0,-1.8,-0.7,0.364,2.3,0.00,0
1982-01-29,3823.2,-4.0,-0.9,0.354,2.1,0.01,0
1982-01-30,5864.4,-3.5,-0.3,0.481,1.8,3.24,0
1982-01-31,7614.0,-1.7,1.4,0.522,2.2,0.02,0
1982-02-01,4320.0,-0.6,1.2,0.569,2.7,0.10,0
1982-02-02,3175.2,0.6,1.6,0.610,3.1,7.25,0
1982-02-03,2926.8,-0.1,0.7,0.588,2.8,9.74,0
1982-02-04,4881.6,-2.2,0.2,0.479,2.2,0.19,0
1982-02-05,7074.0,-3.2,0.2,0.442,1.1,0.60,0
1982-02-06,12852.0,-2.3,2.9,0.483,3.5,0.00,0
1982-02-07,3747.6,-0.6,1.6,0.518,4.4,0.09,0
1982-02-08,9936.0,-0.7,3.9,0.551,2.7,0.02,0
1982-02-09,7052.4,1.1,4.9,0.600,2.7,0.08,0
1982-02-10,5659.2,1.0,5.4,0.546,2.9,0.04,0
1982-02-11,5778.0,-1.2,3.2,0.532,1.5,0.28,0
1982-02-12,14904.0,-0.6,7.0,0.567,2.3,0.00,0
1982-02-13,6912.0,1.1,7.4,0.542,2.6,0.00,0
1982-02-14,15012.0,0.1,6.5,0.440,1.6,0.00,0
1982-02-15,10702.8,1.0,9.1,0.528,1.8,0.00,0
1982-02-16,12009.6,0.8,10.8,0.613,2.0,0.00,0
1982-02-17,12063.6,2.3,12.0,0.741,4.8,3.42,0
1982-02-18,3855.6,5.0,8.2,0.906,2.2,3.78,0
1982-02-19,4698.0,3.0,7.6,0.780,1.3,0.02,0
1982-02-20,6750.0,2.1,8.6,0.788,1.8,0.01,0
1982-02-21,15217.2,1.9,12.0,0.848,4.2,0.27,0
1982-02-22,4255.2,5.4,9.3,0.864,3.6,5.73,0
1982-02-23,4114.8,3.3,7.7,0.819,2.6,3.55,0
1982-02-24,5605.2,3.9,7.7,0.826,1.8,0.24,0
1982-02-25,6696.0,4.5,9.2,0.784,2.6,0.15,0
1982-02-26,15562.8,4.4,11.3,0.794,2.0,0.00,0
1982-02-27,9072.0,4.7,11.1,0.851,1.6,0.00,0
1982-02-28,15314.4,-0.0,11.5,0.686,5.1,0.00,0
1982-03-01,18954.0,0.3,8.9,0.457,2.4,0.00,0
1982-03-02,19008.0,2.7,12.0,0.551,3.4,0.00,0
1982-03-03,14547.6,6.8,15.9,0.760,2.5,2.62,0
1982-03-04,3672.0,7.4,10.0,1.082,1.3,2.50,0
1982-03-05,4633.2,5.1,9.9,0.900,2.9,3.00,0
1982-03-06,4849.2,2.4,6.0,0.706,3.3,0.31,0
1982-03-07,8683.2,2.5,7.8,0.675,2.3,0.00,0
1982-03-08,15962.4,3.2,11.9,0.661,2.3,0.00,0
1982-03-09,19753.2,4.6,15.5,0.710,3.1,0.00,0
1982-03-10,19299.6,7.0,17.5,0.833,2.6,0.00,0
1982-03-11,15238.8,7.9,17.9,1.104,1.3,0.00,0
1982-03-12,19278.0,9.1,20.8,1.112,3.5,0.03,0
1982-03-13,12549.6,11.2,16.6,1.200,4.4,0.75,0
1982-03-14,5551.2,9.6,13.7,1.170,2.1,0.03,0
1982-03-15,18187.2,11.0,20.3,1.244,4.1,0.00,0
1982-03-16,5097.6,2.3,10.8,0.920,6.2,4.95,0
1982-03-17,5292.0,2.5,5.3,0.746,3.4,1.86,0
